index geno pheno fit children
12326205 0 1.39905 1.05895 0
12326206 1 2.13893 1.11631 2
12326207 1 0.236613 1.0129 0
12326208 2 2.80003 1.14286 5
12326209 1 1.07093 1.04777 0
12326210 1 0.7717 1.04588 1
12326211 1 1.13132 1.07024 1
12326212 1 1.02368 1.0458 0
12326213 1 2.15397 1.09927 5
12326214 1 -0.262892 0.994592 3
12326215 1 1.71593 1.09966 3
12326216 1 1.14948 1.05284 2
12326217 1 2.04667 1.09084 2
12326218 0 2.17718 1.09896 3
12326219 1 1.27361 1.05915 8
12326220 2 1.78911 1.07141 1
12326221 1 1.33502 1.0666 4
12326222 1 1.83121 1.08024 1
12326223 0 -0.442249 0.965656 3
12326224 1 1.39946 1.0864 0
12326225 2 4.03085 1.17821 1
12326226 0 -0.77288 0.971727 2
12326227 0 1.22174 1.06986 3
12326228 0 -1.76144 0.91611 1
12326229 0 -0.75464 0.962221 2
12326230 0 -0.888977 0.948479 3
12326231 2 0.981441 1.04316 2
12326232 1 0.495361 1.01972 3
12326233 1 2.78732 1.12661 2
12326234 0 -0.262151 0.987235 0
12326235 0 1.17337 1.0531 4
12326236 0 1.2337 1.06489 1
12326237 0 0.437921 1.00971 1
12326238 0 -0.868015 0.967744 0
12326239 2 0.423363 1.02457 4
12326240 0 -0.6087 0.960472 2
12326241 1 0.0202896 0.995339 1
12326242 0 -0.221123 0.993836 2
12326243 0 -0.0016651 1.00633 3
12326244 1 -0.844206 0.964084 3
12326245 2 3.25238 1.1776 2
12326246 2 1.66749 1.08 1
12326247 0 -0.155193 0.997826 3
12326248 0 1.14844 1.06547 2
12326249 1 0.395566 1.02044 5
12326250 1 2.08588 1.1007 1
12326251 1 1.9832 1.1023 2
12326252 0 -0.308897 0.975255 3
12326253 1 2.17615 1.08358 4
12326254 1 0.533067 1.02087 1
12326255 1 2.13527 1.10768 1
12326256 1 1.01688 1.05551 1
12326257 0 -0.0333471 0.999892 4
12326258 1 2.43159 1.12416 2
12326259 0 1.2258 1.07984 0
12326260 2 1.85788 1.09076 3
12326261 1 0.616808 1.02681 4
12326262 1 1.9517 1.09228 0
12326263 1 1.27013 1.04468 4
12326264 1 -1.09019 0.932336 1
12326265 0 -1.32191 0.942421 2
12326266 1 1.80501 1.09863 6
12326267 1 1.3704 1.05659 1
12326268 1 1.06461 1.04465 1
12326269 1 1.05284 1.05824 0
12326270 0 -0.290276 0.974322 3
12326271 0 0.809556 1.02138 2
12326272 1 0.924652 1.0417 4
12326273 1 1.61282 1.07802 3
12326274 0 -1.52371 0.926834 0
12326275 1 0.614535 1.03674 4
12326276 2 1.7548 1.09013 0
12326277 2 2.27052 1.11171 3
12326278 0 -0.974339 0.959848 2
12326279 1 0.057451 0.987934 2
12326280 1 -0.585841 0.980372 1
12326281 1 2.6065 1.12376 0
12326282 0 -2.70137 0.867049 2
12326283 1 1.34216 1.06743 0
12326284 0 1.70057 1.0958 3
12326285 0 -0.939828 0.960053 3
12326286 1 1.66244 1.09498 4
12326287 1 0.137362 1.02526 0
12326288 1 0.222666 1.023 2
12326289 2 2.47083 1.11784 4
12326290 1 2.63437 1.14379 1
12326291 1 -1.03213 0.946662 4
12326292 1 -1.14906 0.936758 3
12326293 1 3.057 1.15122 5
12326294 0 -1.00167 0.948292 0
12326295 1 0.992618 1.04077 4
12326296 1 -0.0737112 0.998432 0
12326297 1 1.85365 1.10787 2
12326298 1 1.99214 1.11499 3
12326299 1 1.00515 1.05091 2
12326300 0 0.195539 1.00619 1
12326301 2 1.38676 1.07284 1
12326302 0 1.39802 1.07288 1
12326303 2 1.96766 1.09379 3
12326304 1 0.609592 1.0168 0
12326305 0 -0.186692 0.983692 2
12326306 1 3.65129 1.1602 2
12326307 1 0.979025 1.04053 0
12326308 1 0.678676 1.02086 5
12326309 1 1.5163 1.07209 2
12326310 1 0.258032 1.00655 1
12326311 1 1.38306 1.08636 6
12326312 1 1.31939 1.04498 1
12326313 2 0.236379 0.995982 3
12326314 2 1.57545 1.0809 1
12326315 0 0.331387 1.02347 4
12326316 1 0.98439 1.04853 2
12326317 0 0.269582 1.00757 2
12326318 0 -0.382262 1.00264 2
12326319 2 0.448103 1.01154 1
12326320 1 1.61191 1.09617 1
12326321 1 2.38923 1.13295 1
12326322 0 0.356041 1.01426 4
12326323 0 0.775054 1.05811 2
12326324 1 1.11806 1.04643 2
12326325 0 0.919137 1.04779 2
12326326 2 1.55447 1.06711 1
12326327 2 2.50282 1.09959 3
12326328 2 2.67613 1.12598 1
12326329 0 1.39916 1.09553 3
12326330 0 -1.18556 0.925278 2
12326331 0 -0.913947 0.941962 2
12326332 1 2.39388 1.1195 3
12326333 1 1.04357 1.06108 0
12326334 1 1.64976 1.05938 5
12326335 1 0.936392 1.041 1
12326336 0 0.82669 1.03978 6
12326337 1 0.115009 1.00593 4
12326338 1 1.23765 1.04705 1
12326339 0 -3.10361 0.854926 1
12326340 0 0.15315 1.00773 2
12326341 0 -1.74419 0.922948 2
12326342 1 -0.110386 0.978023 0
12326343 1 1.76312 1.08909 2
12326344 1 1.24583 1.07366 0
12326345 2 3.24006 1.1779 2
12326346 1 0.575298 1.02657 1
12326347 0 -0.703453 0.96526 2
12326348 1 1.46721 1.09257 1
12326349 1 -0.0968028 0.976082 0
12326350 0 1.04253 1.04867 1
12326351 1 -0.76747 0.933213 2
12326352 0 1.22855 1.04705 3
12326353 0 0.236632 1.00357 2
12326354 2 2.69512 1.11931 0
12326355 1 1.00844 1.05097 1
12326356 1 -0.444505 0.981633 4
12326357 0 0.0361481 0.987452 1
12326358 1 1.19022 1.06422 1
12326359 0 0.576295 1.03643 1
12326360 1 -0.753586 0.97952 3
12326361 2 0.655639 1.03948 1
12326362 2 3.13768 1.1634 1
12326363 0 1.45815 1.06765 4
12326364 1 0.570326 1.04907 0
12326365 1 -0.213274 0.982819 1
12326366 0 -1.07105 0.940664 2
12326367 2 2.38964 1.12825 1
12326368 1 0.969371 1.06153 1
12326369 1 2.72635 1.16529 0
12326370 1 0.154438 1.00797 3
12326371 1 3.75238 1.18995 3
12326372 0 -2.71119 0.869533 5
12326373 1 0.569741 1.0452 0
12326374 1 2.82483 1.1361 3
12326375 2 2.27471 1.10669 3
12326376 1 0.40131 1.01613 1
12326377 0 0.437774 1.01033 6
12326378 2 2.55034 1.14809 2
12326379 0 -0.376596 0.989513 1
12326380 1 0.687028 1.0507 0
12326381 1 1.23777 1.07696 2
12326382 1 0.794291 1.04172 0
12326383 2 -0.728598 0.976826 4
12326384 0 -0.566812 0.970455 3
12326385 0 -0.141343 1.00322 0
12326386 0 0.685465 1.03867 2
12326387 1 0.107719 1.00188 0
12326388 2 0.876592 1.0427 1
12326389 1 2.01679 1.11346 3
12326390 1 1.79848 1.08216 7
12326391 2 1.70882 1.09369 1
12326392 2 2.3992 1.11352 4
12326393 1 2.20696 1.10234 3
12326394 1 -0.0393818 0.997918 3
12326395 1 1.74458 1.09291 0
12326396 0 -0.789402 0.969069 1
12326397 1 -0.277838 0.975128 1
12326398 2 1.58358 1.08999 2
12326399 0 -0.729512 0.968137 2
12326400 0 -0.646311 0.979149 3
12326401 2 2.73355 1.13939 4
12326402 0 -0.225732 0.98529 3
12326403 0 -0.434788 0.993571 3
12326404 0 -0.397763 0.971135 2
12326405 0 0.0201743 1.01295 4
12326406 1 1.7702 1.09511 1
12326407 2 3.13085 1.15177 3
12326408 1 2.51195 1.13037 1
12326409 1 0.361704 1.02042 2
12326410 2 3.22048 1.15821 3
12326411 2 2.30158 1.10641 1
12326412 1 2.25625 1.10366 2
12326413 1 0.508993 1.02034 2
12326414 2 3.54914 1.18275 2
12326415 1 3.19436 1.1669 1
12326416 1 1.58676 1.08233 1
12326417 0 -0.243709 1.01249 0
12326418 0 1.79185 1.09213 4
12326419 1 1.4109 1.07981 2
12326420 0 -1.52098 0.928242 3
12326421 0 -2.12401 0.885443 2
12326422 1 0.733755 1.03452 1
12326423 2 3.15054 1.16502 3
12326424 0 0.47802 1.02552 1
12326425 0 0.220593 1.00777 1
12326426 1 1.35505 1.08112 2
12326427 0 -0.667355 0.968391 0
12326428 0 0.773395 1.04039 2
12326429 1 1.91165 1.09908 3
12326430 2 1.84386 1.09355 2
12326431 0 0.290491 1.01048 4
12326432 2 2.43052 1.12744 3
12326433 2 4.48434 1.22082 3
12326434 1 0.202042 1.019 3
12326435 0 -0.559144 0.971803 3
12326436 2 0.82447 1.04473 4
12326437 1 -0.110667 0.999007 2
12326438 2 3.02014 1.15418 2
12326439 0 -0.228458 0.964166 2
12326440 1 1.25785 1.05401 2
12326441 1 1.18172 1.05752 2
12326442 0 -0.788145 0.956752 1
12326443 1 1.05487 1.05595 3
12326444 2 2.06514 1.12364 7
12326445 2 1.77827 1.08521 0
12326446 1 2.36393 1.12627 2
12326447 2 2.29278 1.12029 2
12326448 0 -2.31364 0.898058 1
12326449 0 1.07077 1.04509 4
12326450 2 1.85199 1.0751 1
12326451 1 2.15626 1.1118 1
12326452 0 -0.8669 0.963871 1
12326453 0 0.915686 1.04126 1
12326454 2 2.91003 1.13339 3
12326455 0 -1.16093 0.956527 0
12326456 1 0.987729 1.05098 2
12326457 0 0.909428 1.05198 1
12326458 1 1.79924 1.09175 1
12326459 0 0.280351 1.01639 1
12326460 0 0.62142 1.01971 1
12326461 1 0.736416 1.02501 4
12326462 2 0.647815 1.02849 1
12326463 0 2.25206 1.11206 2
12326464 2 2.30512 1.11644 3
12326465 1 1.17817 1.06593 2
12326466 0 0.623369 1.02025 1
12326467 1 1.33021 1.07596 0
12326468 0 -0.251096 0.99571 0
12326469 1 2.4584 1.1348 1
12326470 2 2.80032 1.13378 1
12326471 0 -1.3972 0.929388 5
12326472 1 1.93801 1.08562 1
12326473 1 1.4524 1.0668 2
12326474 2 1.40409 1.06184 3
12326475 2 0.830829 1.03894 2
12326476 0 0.908727 1.03681 3
12326477 2 2.31608 1.12117 1
12326478 0 -0.580535 0.968122 1
12326479 0 0.830106 1.03306 4
12326480 0 -0.511054 0.969964 1
12326481 1 0.147452 1.00609 2
12326482 1 0.146764 1.01218 1
12326483 1 2.14288 1.10577 0
12326484 1 0.029759 1.00834 2
12326485 1 1.3559 1.05878 1
12326486 1 2.69518 1.1449 4
12326487 1 0.389675 1.02673 4
12326488 1 3.16135 1.15106 0
12326489 1 -0.510814 0.980339 5
12326490 0 0.984533 1.0362 3
12326491 1 -0.753987 0.94327 3
12326492 0 0.00435242 0.967981 2
12326493 1 0.703795 1.0188 2
12326494 1 2.43047 1.11903 2
12326495 1 1.82131 1.0963 2
12326496 1 1.44867 1.07435 3
12326497 2 1.5214 1.06849 4
12326498 0 -0.83931 0.963851 1
12326499 1 0.176057 1.0229 1
12326500 1 0.636786 1.02195 2
12326501 0 -2.25063 0.873973 4
12326502 1 -0.441215 0.983388 1
12326503 1 1.71047 1.08942 0
12326504 1 1.78652 1.09249 1
12326505 0 -1.78995 0.908917 1
12326506 1 0.511009 1.03132 2
12326507 0 -0.280863 0.985848 4
12326508 0 0.337458 1.01382 1
12326509 1 1.75841 1.11255 4
12326510 1 0.110378 0.994882 1
12326511 1 0.983016 1.02317 0
12326512 2 1.66902 1.08721 3
12326513 0 0.43403 1.00841 1
12326514 2 2.94789 1.1582 2
12326515 1 0.497074 1.03341 2
12326516 2 0.715702 1.04507 2
12326517 0 -1.07382 0.957842 5
12326518 0 1.56291 1.08849 2
12326519 0 0.599162 1.05501 1
12326520 1 0.636327 1.04548 3
12326521 0 -0.751974 0.963511 1
12326522 1 -0.203042 0.986036 3
12326523 2 2.59603 1.13255 3
12326524 0 0.495378 1.00425 1
12326525 1 0.837791 1.02203 0
12326526 1 1.37163 1.05927 2
12326527 0 -0.720018 0.942355 0
12326528 1 0.171794 1.01388 1
12326529 0 -0.790666 0.966492 2
12326530 2 2.03663 1.10322 2
12326531 0 0.431001 1.0236 2
12326532 2 4.25565 1.19847 1
12326533 2 1.33143 1.07489 4
12326534 1 0.151914 0.991339 5
12326535 1 1.93492 1.09352 2
12326536 0 -1.32336 0.93607 0
12326537 2 2.36544 1.10519 2
12326538 1 1.19628 1.05702 1
12326539 0 -0.535266 0.971448 2
12326540 0 0.784172 1.04623 5
12326541 0 1.75793 1.11746 0
12326542 2 0.451519 1.02116 4
12326543 1 0.930012 1.0527 1
12326544 0 1.48586 1.09421 3
12326545 2 1.60478 1.07021 2
12326546 2 2.92708 1.15008 0
12326547 1 0.570338 1.04106 2
12326548 1 0.691006 1.03833 5
12326549 1 1.65111 1.06843 2
12326550 1 0.773706 1.02056 3
12326551 0 1.68903 1.06585 2
12326552 1 0.477943 1.01272 6
12326553 1 1.50415 1.07447 3
12326554 1 -0.212109 0.982451 0
12326555 1 1.79418 1.09564 6
12326556 1 2.42771 1.1334 2
12326557 1 1.13485 1.04642 3
12326558 1 2.29501 1.11589 0
12326559 2 1.66474 1.08644 1
12326560 1 1.67809 1.08008 5
12326561 1 0.685537 1.04076 0
12326562 0 -0.100362 0.996476 4
12326563 0 -0.739847 0.960599 1
12326564 0 0.631594 1.02219 6
12326565 0 -0.92765 0.945354 5
12326566 1 0.828965 1.03833 3
12326567 0 1.23671 1.05949 2
12326568 1 1.12676 1.04809 1
12326569 0 0.896777 1.04153 3
12326570 2 1.93883 1.09113 0
12326571 1 1.21208 1.05257 2
12326572 1 -0.0165249 1.00631 3
12326573 1 1.4525 1.07694 0
12326574 0 1.60777 1.08627 2
12326575 1 0.574984 1.02662 2
12326576 0 -0.763369 0.956898 4
12326577 0 1.06453 1.06994 1
12326578 0 -0.489296 0.963466 2
12326579 0 0.0341229 0.990899 2
12326580 1 1.4078 1.07225 3
12326581 2 4.75532 1.23869 2
12326582 1 0.867501 1.02699 5
12326583 0 0.397707 1.01595 2
12326584 0 -0.805684 0.951973 6
12326585 1 1.22103 1.06048 2
12326586 2 2.09539 1.11121 0
12326587 1 -0.0437323 1.00576 2
12326588 0 -1.39662 0.929443 1
12326589 1 2.71105 1.12451 1
12326590 1 0.39062 1.02455 2
12326591 0 3.11078 1.13814 1
12326592 2 1.31486 1.06334 2
12326593 2 1.58895 1.1038 2
12326594 1 0.477741 1.01304 0
12326595 0 0.351187 1.02363 0
12326596 2 0.432396 1.02673 2
12326597 1 1.45113 1.07361 0
12326598 1 2.35607 1.12446 5
12326599 0 1.96387 1.10372 2
12326600 2 0.646336 1.02657 3
12326601 2 2.57437 1.13804 2
12326602 1 0.926721 1.06218 1
12326603 1 2.55534 1.11985 1
12326604 1 -0.444665 0.986666 2
12326605 2 2.22982 1.1131 2
12326606 1 0.419151 1.02754 3
12326607 0 -1.88223 0.924923 1
12326608 0 -0.700762 0.946761 2
12326609 1 2.57899 1.12818 1
12326610 0 0.638506 1.02634 5
12326611 0 0.280958 1.03203 1
12326612 1 0.187454 0.99781 4
12326613 1 0.913535 1.05612 1
12326614 0 0.163173 1.02391 3
12326615 0 1.3214 1.082 3
12326616 0 -1.08508 0.945317 2
12326617 0 -0.332929 0.970865 0
12326618 0 -0.755354 0.97474 1
12326619 2 1.41199 1.07441 7
12326620 1 0.501689 1.01553 0
12326621 0 0.792449 1.03591 3
12326622 2 1.84906 1.10278 3
12326623 1 2.40549 1.11047 2
12326624 0 0.625993 1.03163 1
12326625 0 0.572886 1.04718 2
12326626 2 1.71726 1.07769 2
12326627 0 -0.384869 0.970874 0
12326628 0 1.13945 1.06836 4
12326629 1 2.34733 1.11182 3
12326630 0 1.18891 1.06481 0
12326631 1 1.558 1.06089 1
12326632 1 1.52594 1.07928 3
12326633 0 0.957228 1.0424 1
12326634 2 2.2143 1.11552 0
12326635 1 1.59433 1.07619 3
12326636 0 -0.18951 1.00382 2
12326637 1 0.155342 1.02387 0
12326638 0 -0.803154 0.97292 2
12326639 0 -0.777782 0.974723 3
12326640 1 -0.937475 0.9465 3
12326641 2 2.04885 1.08218 1
12326642 0 1.77871 1.07673 0
12326643 1 1.12346 1.0585 2
12326644 1 0.370376 1.00946 3
12326645 0 -0.616161 0.953718 2
12326646 1 1.35476 1.07027 4
12326647 1 0.617998 1.0086 6
12326648 2 2.53634 1.14039 0
12326649 1 2.4229 1.12783 3
12326650 1 0.573536 1.0176 3
12326651 1 0.822102 1.04554 3
12326652 1 0.600024 1.03159 3
12326653 1 0.384382 1.01348 4
12326654 2 1.90456 1.10629 2
12326655 1 0.301631 1.03088 5
12326656 1 0.734073 1.03059 3
12326657 0 -0.317247 0.972094 2
12326658 0 -1.89187 0.911231 2
12326659 1 3.71368 1.18677 1
12326660 1 -0.426394 0.975297 2
12326661 0 -0.12356 0.992582 0
12326662 1 -0.447025 0.975531 3
12326663 2 1.51837 1.08963 2
12326664 2 2.78728 1.13784 1
12326665 1 -0.479139 0.999428 2
12326666 0 0.0474768 1.01369 0
12326667 1 0.897004 1.04203 3
12326668 1 1.43931 1.08927 5
12326669 0 -0.0225966 0.99135 2
12326670 1 0.744088 1.04412 1
12326671 1 0.699656 1.01787 4
12326672 1 1.90084 1.09386 3
12326673 0 -0.130286 0.999945 1
12326674 1 0.445022 1.01514 2
12326675 0 0.0405702 0.990213 2
12326676 1 -0.333172 0.975378 1
12326677 0 0.141537 1.01161 0
12326678 1 1.99265 1.09531 1
12326679 0 0.259023 1.0313 4
12326680 1 0.533876 1.01752 5
12326681 2 2.92522 1.16033 3
12326682 1 0.266873 1.02704 3
12326683 0 0.191448 1.00105 0
12326684 1 0.088409 1.00309 2
12326685 1 -0.429274 0.976035 3
12326686 1 2.49997 1.13715 2
12326687 2 4.09878 1.20677 1
12326688 0 -0.589105 0.963143 4
12326689 0 -1.5486 0.903805 0
12326690 1 1.90757 1.08438 3
12326691 1 0.33018 1.02238 3
12326692 1 0.880897 1.03938 2
12326693 1 1.14963 1.05082 2
12326694 1 2.62607 1.14837 1
12326695 0 -0.49958 0.966638 0
12326696 0 -0.357642 0.973477 0
12326697 1 0.496418 1.0246 4
12326698 2 2.86152 1.14569 1
12326699 2 2.30981 1.12276 1
12326700 0 0.224815 1.00938 4
12326701 1 1.97509 1.10731 0
12326702 1 -0.411583 0.993268 2
12326703 1 1.74436 1.09921 2
12326704 1 0.305256 1.01088 0
12326705 0 -1.3149 0.932725 2
12326706 0 -0.836812 0.960696 2
12326707 1 -1.50321 0.906897 2
12326708 0 0.0206877 1.01338 1
12326709 1 -0.152312 0.983996 3
12326710 1 1.56211 1.08082 2
12326711 2 4.17963 1.21615 1
12326712 1 1.70877 1.08497 5
12326713 2 2.21571 1.10984 3
12326714 1 1.38336 1.05613 5
12326715 1 2.08607 1.10377 2
12326716 1 1.79153 1.08172 2
12326717 2 0.862436 1.04165 4
12326718 1 -0.811707 0.95302 1
12326719 2 0.927325 1.04882 3
12326720 1 1.04653 1.04863 3
12326721 1 -0.364706 0.966439 1
12326722 1 0.504263 1.01652 3
12326723 1 0.180299 1.02517 1
12326724 0 1.45659 1.06565 5
12326725 1 -1.02842 0.936883 0
12326726 1 0.551571 1.01309 1
12326727 0 -0.257719 0.994206 3
12326728 1 1.85755 1.09144 0
12326729 2 -0.389541 0.976964 2
12326730 0 0.763478 1.05522 1
12326731 0 0.414752 1.04598 1
12326732 2 3.25617 1.16297 2
12326733 1 0.800151 1.0391 0
12326734 0 0.0824974 1.01184 1
12326735 0 0.775355 1.05042 2
12326736 0 1.24127 1.07163 5
12326737 1 1.23432 1.07501 1
12326738 2 2.13257 1.09885 5
12326739 1 -0.886998 0.956538 0
12326740 0 0.0770549 0.992159 1
12326741 1 2.73407 1.13351 4
12326742 1 0.796052 1.02254 3
12326743 1 1.12884 1.05611 2
12326744 0 -0.367459 0.98057 1
12326745 1 1.48973 1.06201 0
12326746 2 2.27086 1.10025 4
12326747 1 0.35135 1.0144 2
12326748 0 -1.04911 0.943979 2
12326749 1 0.887352 1.04536 2
12326750 1 1.54653 1.07075 4
12326751 0 -1.16626 0.943426 1
12326752 0 -1.46867 0.926507 2
12326753 0 0.613289 1.04421 3
12326754 1 -0.187502 0.997926 2
12326755 1 1.96935 1.10001 0
12326756 0 0.475625 1.00573 3
12326757 0 -0.810189 0.96013 3
12326758 1 2.76372 1.13004 2
12326759 2 1.12367 1.06012 1
12326760 1 1.3562 1.06094 1
12326761 1 0.438022 1.00887 4
12326762 2 2.03906 1.11243 0
12326763 0 -0.10584 0.988595 1
12326764 1 0.780459 1.04639 0
12326765 1 1.39721 1.0589 1
12326766 1 2.88685 1.14399 2
12326767 1 1.92078 1.08072 2
12326768 1 2.0198 1.09538 1
12326769 2 1.24654 1.05707 3
12326770 2 -0.0152905 0.987916 3
12326771 1 0.384722 1.02357 0
12326772 1 0.421298 1.02827 1
12326773 1 1.16329 1.04687 2
12326774 0 0.183296 1.0152 5
12326775 2 0.881189 1.05625 1
12326776 1 0.61636 1.02683 4
12326777 1 0.188432 1.01496 1
12326778 1 -0.109816 0.997907 0
12326779 1 2.60554 1.10126 0
12326780 1 2.19067 1.10711 1
12326781 1 1.46089 1.06612 0
12326782 1 1.93642 1.1031 1
12326783 2 2.23513 1.12328 3
12326784 2 1.652 1.07963 0
12326785 0 -0.619961 0.980557 2
12326786 0 0.82902 1.05086 4
12326787 0 0.168389 1.01894 0
12326788 2 3.1331 1.16081 1
12326789 1 0.510635 1.01277 3
12326790 0 -0.0788597 0.990984 1
12326791 1 0.540949 1.0359 1
12326792 1 1.90273 1.09879 3
12326793 0 -0.673597 0.95576 3
12326794 1 0.681584 1.03131 0
12326795 1 0.238907 1.02728 2
12326796 1 0.78777 1.05816 0
12326797 1 1.76084 1.09714 3
12326798 1 2.27316 1.1114 3
12326799 1 0.0301617 0.997155 1
12326800 1 1.44392 1.07183 3
12326801 0 1.09366 1.04608 0
12326802 0 0.184169 1.00907 1
12326803 0 1.08877 1.05202 3
12326804 2 1.65376 1.06976 2
12326805 2 0.183309 1.01925 1
12326806 1 2.18566 1.12307 2
12326807 0 0.244977 1.02092 2
12326808 2 2.93129 1.16331 1
12326809 0 -0.207183 0.986161 2
12326810 1 0.511294 1.02869 1
12326811 1 -0.106195 1.01044 2
12326812 0 0.0659312 1.00248 3
12326813 1 -0.712705 0.948612 2
12326814 1 1.88378 1.09333 2
12326815 0 1.61441 1.07829 4
12326816 1 1.59244 1.07695 2
12326817 2 3.98007 1.21376 3
12326818 1 -0.290226 0.998489 3
12326819 0 2.28047 1.10771 0
12326820 2 2.54227 1.12924 1
12326821 1 0.921241 1.05215 3
12326822 1 0.511028 1.042 3
12326823 2 2.20245 1.12516 2
12326824 1 0.649918 1.03721 2
12326825 0 -0.442113 0.981035 1
12326826 1 2.10882 1.11814 2
12326827 0 -0.147291 0.992527 2
12326828 1 1.5738 1.07345 2
12326829 1 1.20206 1.04877 1
12326830 1 0.727221 1.0415 3
12326831 0 -0.828451 0.971207 1
12326832 1 2.2132 1.11007 3
12326833 1 2.28254 1.11628 0
12326834 1 1.6507 1.07803 1
12326835 2 2.22767 1.1241 2
12326836 0 0.915946 1.05234 4
12326837 1 1.55959 1.0654 4
12326838 0 0.889816 1.04042 1
12326839 0 -0.611336 0.969135 3
12326840 2 3.70215 1.18338 7
12326841 2 1.57311 1.0733 4
12326842 1 0.296665 1.00183 4
12326843 0 -1.85606 0.909888 0
12326844 1 1.49151 1.08028 2
12326845 2 2.02541 1.09294 3
12326846 1 1.81259 1.09739 2
12326847 1 1.87595 1.07885 1
12326848 0 0.0642207 1.01304 1
12326849 0 -0.0237652 0.997502 1
12326850 2 1.51867 1.06921 3
12326851 1 1.45392 1.08118 0
12326852 0 -0.31213 0.977225 2
12326853 1 0.750856 1.03865 2
12326854 1 0.545139 1.03164 0
12326855 2 2.55681 1.12506 4
12326856 1 1.09322 1.05085 0
12326857 1 2.99924 1.14303 2
12326858 0 -2.50987 0.871919 1
12326859 1 1.51418 1.0768 0
12326860 0 1.85301 1.0852 2
12326861 0 0.281195 1.01563 1
12326862 2 0.524678 1.02313 0
12326863 1 0.581812 1.03609 2
12326864 1 0.747263 1.04836 1
12326865 1 1.24405 1.06465 1
12326866 1 0.350242 1.01317 3
12326867 2 2.41989 1.12478 5
12326868 1 0.850164 1.05037 4
12326869 1 1.64518 1.08135 1
12326870 2 3.05249 1.14939 2
12326871 0 -1.26837 0.933876 1
12326872 2 3.61258 1.2094 3
12326873 1 0.505358 1.03172 2
12326874 1 -0.309099 0.99198 6
12326875 0 0.871105 1.05338 2
12326876 2 3.08879 1.15487 1
12326877 0 1.08715 1.06997 0
12326878 2 2.88929 1.13888 2
12326879 2 1.85174 1.09265 2
12326880 1 0.759453 1.04371 1
12326881 2 4.25838 1.21348 4
12326882 1 2.35502 1.11884 1
12326883 1 1.23072 1.07614 1
12326884 2 2.47046 1.11065 2
12326885 1 1.17198 1.06348 3
12326886 0 0.184824 1.01891 0
12326887 1 3.46868 1.1936 2
12326888 0 -2.98229 0.867071 3
12326889 1 -0.367806 0.979679 2
12326890 1 0.46304 1.02307 2
12326891 2 3.41925 1.15943 2
12326892 0 -0.531768 0.962227 0
12326893 0 3.12893 1.14456 0
12326894 1 1.66957 1.07253 2
12326895 0 -1.91118 0.90718 2
12326896 1 0.274663 1.02349 1
12326897 2 1.94881 1.11214 2
12326898 2 1.5075 1.08502 4
12326899 1 0.977509 1.04675 3
12326900 1 1.73931 1.08189 5
12326901 1 3.35785 1.17025 2
12326902 1 0.840599 1.03717 1
12326903 2 1.81427 1.082 2
12326904 0 0.125079 1.00893 1
12326905 1 2.71591 1.14255 3
12326906 1 3.02224 1.1383 2
12326907 0 0.107196 1.00031 1
12326908 1 2.05012 1.1153 4
12326909 2 1.75893 1.09409 3
12326910 1 0.193296 1.00929 2
12326911 1 1.32276 1.06203 1
12326912 1 0.435153 1.02082 4
12326913 1 -0.640422 0.963279 2
12326914 0 -0.372549 0.99619 2
12326915 1 -0.240174 0.984313 2
12326916 2 2.29161 1.1024 3
12326917 0 0.623778 1.02389 4
12326918 1 1.26904 1.07554 4
12326919 0 -0.232401 0.992695 1
12326920 1 0.942735 1.02255 2
12326921 2 2.4189 1.13606 1
12326922 1 3.00996 1.14496 0
12326923 2 1.10912 1.05995 3
12326924 2 2.82091 1.13991 4
12326925 1 1.11604 1.06284 1
12326926 1 2.4286 1.11783 3
12326927 2 3.08188 1.14506 2
12326928 1 0.901184 1.03786 3
12326929 0 -1.04116 0.944712 5
12326930 0 0.764856 1.03647 0
12326931 0 0.258858 1.00771 2
12326932 1 1.42224 1.08503 1
12326933 1 1.86198 1.09998 3
12326934 0 0.347052 1.02004 4
12326935 1 0.873854 1.03677 0
12326936 1 0.793911 1.03787 2
12326937 0 -0.218702 0.967338 3
12326938 1 1.58084 1.0666 3
12326939 2 2.0169 1.10859 2
12326940 1 -0.764923 0.943761 1
12326941 2 2.34723 1.10501 1
12326942 0 0.128058 0.998389 3
12326943 2 2.07833 1.09566 1
12326944 2 3.08276 1.16932 1
12326945 1 1.57223 1.07523 4
12326946 0 0.604586 1.02569 3
12326947 0 -0.513326 0.984934 2
12326948 1 0.756697 1.07183 5
12326949 1 1.25439 1.05972 2
12326950 0 0.567017 1.03725 2
